"","Subjects","Activities","tBodyAccMeanX","tBodyAccMeanY","tBodyAccMeanZ","tBodyAccStdX","tBodyAccStdY","tBodyAccStdZ","tGravityAccMeanX","tGravityAccMeanY","tGravityAccMeanZ","tGravityAccStdX","tGravityAccStdY","tGravityAccStdZ","tBodyAccJerkMeanX","tBodyAccJerkMeanY","tBodyAccJerkMeanZ","tBodyAccJerkStdX","tBodyAccJerkStdY","tBodyAccJerkStdZ","tBodyGyroMeanX","tBodyGyroMeanY","tBodyGyroMeanZ","tBodyGyroStdX","tBodyGyroStdY","tBodyGyroStdZ","tBodyGyroJerkMeanX","tBodyGyroJerkMeanY","tBodyGyroJerkMeanZ","tBodyGyroJerkStdX","tBodyGyroJerkStdY","tBodyGyroJerkStdZ","tBodyAccMagMean","tBodyAccMagStd","tGravityAccMagMean","tGravityAccMagStd","tBodyAccJerkMagMean","tBodyAccJerkMagStd","tBodyGyroMagMean","tBodyGyroMagStd","tBodyGyroJerkMagMean","tBodyGyroJerkMagStd","fBodyAccMeanX","fBodyAccMeanY","fBodyAccMeanZ","fBodyAccStdX","fBodyAccStdY","fBodyAccStdZ","fBodyAccJerkMeanX","fBodyAccJerkMeanY","fBodyAccJerkMeanZ","fBodyAccJerkStdX","fBodyAccJerkStdY","fBodyAccJerkStdZ","fBodyGyroMeanX","fBodyGyroMeanY","fBodyGyroMeanZ","fBodyGyroStdX","fBodyGyroStdY","fBodyGyroStdZ","fBodyAccMagMean","fBodyAccMagStd","fBodyBodyAccJerkMagMean","fBodyBodyAccJerkMagStd","fBodyBodyGyroMagMean","fBodyBodyGyroMagStd","fBodyBodyGyroJerkMagMean","fBodyBodyGyroJerkMagStd"
"21",4,"STANDING",-0.407900091767857,-0.371541737125,-0.367852026339286,-0.363191726785714,-0.354389511017857,-0.357958922464286,-0.363815903571429,-0.357164548089286,-0.347176259357143,-0.359792047196429,-0.353795093339286,-0.356939982926786,-0.361469451841071,-0.364090900680357,-0.374527694882679,-0.355668109821429,-0.355688008101786,-0.371540061558929,-0.365364126078571,-0.361989744085714,-0.375472139071429,-0.371753344541071,-0.366201275803571,-0.350142600135714,-0.3440655816,-0.360404994392857,-0.351453804233821,-0.3472279170675,-0.351801976715536,-0.334601557641071,-0.337648742248214,-0.345074558071429,-0.353274637232143,-0.3496780487875,-0.352588543732143,-0.352218741035714,-0.377256413875,-0.386486130660714,-0.397957425642857,-0.402152981875,-0.396227419803571,-0.394081074625,-0.374272231966071,-0.357372198439286,-0.350927815216786,-0.378275563630357,-0.349877368307143,-0.333292679623214,-0.328020420083929,-0.325815927626786,-0.3620345472,-0.359606741476786,-0.356568533380179,-0.400216570816071,-0.395999897930357,-0.395167978862214,-0.424707764744643,-0.426578974833416,-0.418013256633929,-0.413424886107143,-0.4152868405,-0.406538286678571,-0.401190887357143,-0.396922780660714,-0.38997896775,-0.396470177410714
"22",4,"WALKING",-0.160913622431667,-0.134014168848333,-0.123966100833333,-0.1447841893,-0.123909982503333,-0.12401776522,-0.161059958293333,-0.136658951334333,-0.124275126343333,-0.115218083245,-0.156871965095583,-0.143257713928333,-0.126960449651667,-0.13131666609,-0.14938183865,-0.112987841923333,-0.135644844383333,-0.138543591683333,-0.134020684923333,-0.13168385514,-0.136826295585,-0.136524658833333,-0.127270549723333,-0.17010618659,-0.156682342143333,-0.135173501916667,-0.16142075165,-0.173654623233333,-0.125433556266667,-0.125954492133333,-0.139322574366667,-0.125497084816667,-0.127102548616667,-0.13257774287,-0.177685500713333,-0.161894722305,-0.152403141566667,-0.140855008783333,-0.149735401796667,-0.137494366768333,-0.147970631176667,-0.1632796564,-0.1545899246,-0.1612268105,-0.147278091416667,-0.157134214083333,-0.14807910325,-0.184116035788333,-0.172409492756667,-0.137948092753,-0.174240525591667,-0.15704871325,-0.170392909906167,-0.1720242725255,-0.165483409205,-0.150750251266667,-0.150257010608333,-0.1840140795355,-0.196833947938333,-0.178009481396667,-0.169942155285,-0.14474433219,-0.13810542502,-0.132064091226667,-0.140644024391667,-0.17114914835
"23",4,"WALKING_DOWNSTAIRS",-0.489169228492889,-0.483565404091111,-0.504167433837778,-0.487544496046667,-0.44462970294,-0.474305508297778,-0.497370821348889,-0.486902832602222,-0.471126982008889,-0.471416298622222,-0.476596699542222,-0.498954460506667,-0.480368567657778,-0.438317974971111,-0.484585121257778,-0.502170976648889,-0.500224620928889,-0.482651332344667,-0.454145981766667,-0.464928310493333,-0.491715591977778,-0.492270989481556,-0.467724818797778,-0.477829297415556,-0.479007007213333,-0.45751353244,-0.491985733715556,-0.452699645228889,-0.482819059944444,-0.526279839483622,-0.449510846444444,-0.478102221733333,-0.498283349268889,-0.457740615973333,-0.464031310115556,-0.48004104696,-0.4713774952,-0.501086387959044,-0.492311883028222,-0.486619575097778,-0.478720033311111,-0.501228934082222,-0.480920334771333,-0.475165451637778,-0.481793886908889,-0.463876585191111,-0.490385675856889,-0.50087790786,-0.486260347451111,-0.467933853888889,-0.473905710095556,-0.530414168297778,-0.487711164815556,-0.470609872624444,-0.482421777877778,-0.464565999562222,-0.497319160191111,-0.496187013177778,-0.472409394946667,-0.431469483288444,-0.48030172186,-0.454879918711111,-0.491151194015556,-0.498889277397778,-0.46881209052,-0.489040896482889
"24",4,"WALKING_UPSTAIRS",-0.499353542238462,-0.526442976136538,-0.532863853213462,-0.505563420459615,-0.491880772261538,-0.524818383251923,-0.490407188426923,-0.513338623428846,-0.503080533296538,-0.542971668607115,-0.530548178332692,-0.490001163363462,-0.512237189298077,-0.504581440917308,-0.502396146438846,-0.522509287668846,-0.519239148334615,-0.534694621167308,-0.500247676019423,-0.481695529446154,-0.508153036145385,-0.507810909913462,-0.506281811876923,-0.538103015486538,-0.520897126134615,-0.495842652016731,-0.522451170803846,-0.527006161523269,-0.488824309655769,-0.534393095964039,-0.541064637476923,-0.50448968125,-0.494737702409615,-0.520672861096154,-0.502689107173077,-0.502588515473077,-0.521836432178846,-0.531186087196154,-0.485137697190385,-0.513774073196154,-0.513680875755769,-0.502980419790385,-0.485562391765385,-0.510728524657692,-0.511534306275,-0.514332335546538,-0.522532562982692,-0.539476545513846,-0.515744307961538,-0.485816578794231,-0.522076157084615,-0.528041919717115,-0.474349441798654,-0.501427201051923,-0.490698026067308,-0.534861293684615,-0.532564978133077,-0.471226245215385,-0.500596230201923,-0.518853454986538,-0.510832005184808,-0.541910919478846,-0.516055440836865,-0.526954858940385,-0.508808396047212,-0.517177562892308
"25",5,"LAYING",0.473865118871154,0.474605611467308,0.472948611201923,0.478992377701923,0.475174661353846,0.522906589994231,0.515822238075,0.516877369856212,0.516269883185769,0.516360191067308,0.515354519061539,0.515155106061538,0.512836488434615,0.477109594807692,0.451826890886538,0.466012716501538,0.470223189458462,0.424400096365385,0.437238297376923,0.413082447625,0.389800916827115,0.391465413571154,0.390669320557692,0.393753963867308,0.335288510115385,0.325315657236538,0.306422567005769,0.30999430064,0.301633502471154,0.301185917207692,0.299427414173077,0.323542605768846,0.322515093942308,0.327062881019231,0.344969752175,0.353978650502829,0.355572816794231,0.303328198411538,0.309290519282692,0.309519851961538,0.294401802261538,0.310590609701923,0.309936804290385,0.304055772819231,0.305615131871154,0.298953653361538,0.307688116219231,0.306720986005769,0.300516953807692,0.303057753907692,0.298780879519808,0.290956321921154,0.315820012769231,0.310032631192308,0.305931211363462,0.305736846440385,0.30172370970675,0.330231695538462,0.352953942678846,0.390296143940385,0.429439313189615,0.428159267594038,0.420248257282692,0.426970364509615,0.428943093678846,0.430660681025
"26",5,"SITTING",0.322063139586364,0.288744118177273,0.296181868670455,0.296320821909091,0.284101475620455,0.277094700979545,0.301652130884091,0.303003480443182,0.329710454286364,0.335088860431818,0.340732599794136,0.316264280875,0.313494001552273,0.310778159029545,0.297083973136364,0.297921984977273,0.315477297575,0.310626372747727,0.313452859277273,0.280772956168182,0.294740209204545,0.310118199977273,0.284878061704545,0.289991284022727,0.290194840020455,0.291752583261364,0.291251026645455,0.298535529681818,0.297427773545455,0.301751177090909,0.299518936136364,0.298623221386364,0.299578459590909,0.370696851431818,0.365517204636364,0.365705907772727,0.404519749206818,0.350611726772727,0.37928277125,0.374663616295455,0.366892715772727,0.374800149568182,0.358508076136364,0.353942653772727,0.349452783340909,0.348504073795455,0.346291552136364,0.345486880340909,0.340957877704545,0.335997965727273,0.332646665636364,0.367816180568182,0.378060301590909,0.37669235675,0.364458087113636,0.371681066568182,0.387418619204545,0.346529061659091,0.317478891988636,0.327095586465909,0.331073440120455,0.359013265045455,0.361231913852273,0.359151920281818,0.350669980743182,0.34410146255
"27",5,"STANDING",0.425749227339286,0.427869479607143,0.427084512642857,0.423130188357143,0.419540391,0.427434134375,0.40852583375,0.393492728339286,0.386490608125,0.38227954675,0.377537940053571,0.37305281725,0.370539627910714,0.378517348392857,0.359501590535714,0.402594035589286,0.411439745267857,0.398217162446429,0.411421268571429,0.411111436410714,0.396315864089286,0.391536524410714,0.379055432321429,0.347701138964286,0.346893419446429,0.371974965,0.359313714482143,0.389581230589286,0.393466132428571,0.3669338565,0.359031293553571,0.333787873892857,0.332734174732143,0.337038940464286,0.333159848125,0.330601331071429,0.334202169017857,0.33467428725,0.335349457982143,0.340985556732143,0.332339613928571,0.302849857803571,0.302172638375,0.314498452321429,0.325000311910714,0.340961448321429,0.349702641946429,0.336470670482143,0.350710665982143,0.352866212196429,0.393609172982143,0.391176303785714,0.373799647803571,0.359164722678571,0.377486667232143,0.359286838392857,0.342085378982143,0.351870358339286,0.344815853421429,0.353883009839286,0.361365148035714,0.346474538214286,0.3274214625,0.364571551089286,0.366422316392857,0.363248920339286
"28",5,"WALKING",0.167188788467857,0.144475761017857,0.144396788910714,0.140572583160714,0.142517230142857,0.143003032142857,0.114057089089286,0.0980592050178571,0.123209836798214,0.125309135535714,0.121509618892857,0.10904327,0.113801473839286,0.0974145157303571,0.101776331928571,0.100311532803571,0.133084514610714,0.133227864449464,0.131754631232143,0.1312637767,0.130474315392857,0.130878445107143,0.118136066501786,0.155527202464286,0.161843414375,0.127176287446429,0.149588642074643,0.146459282991071,0.157993694007143,0.151283733926786,0.144663420732143,0.143617830196429,0.147627571464286,0.15499902075,0.118515786830357,0.128255582857143,0.130120396600179,0.128095445608929,0.154012393232143,0.158746056017857,0.177574395839286,0.171231220375,0.164064420160714,0.180344116285714,0.219019267535714,0.230857127214286,0.219615495089286,0.220900017076786,0.2158731045125,0.219420147179643,0.202192063291071,0.196722604889286,0.190213009833929,0.188455672446429,0.222388412758929,0.216286854803571,0.189842719169643,0.186932743773214,0.174356337841071,0.174882790482143,0.144847438351786,0.144006905464286,0.1419264911625,0.153101884257143,0.150052529196429,0.158979639035714
"29",5,"WALKING_DOWNSTAIRS",0.030353097106383,0.0452524055468085,0.0432872805319149,0.0409581523829787,0.0357265599787234,0.0701720748723404,0.0867711838510638,0.116450419276596,0.108548918808511,0.0996575447276596,0.0725876862106383,0.0756230419606383,0.0758709611595745,0.0815630224531915,0.0665160844574468,0.077986639906383,0.0866521040223404,0.0906677579829787,0.105679857,0.0712348515404255,0.0679827539234042,0.0880767864829787,0.0748627143191489,0.105900759595745,0.0785680337234042,0.0774540957787234,0.0689526493540426,0.0812801252914894,0.0881224447255319,0.0832437296297872,0.0797260976482979,0.0788896332276596,0.0762882646595745,0.079322878266383,0.046299120593617,0.0429368604255319,0.0313868864723404,0.017701044106383,0.00597698654893617,0.00592396733829787,0.0248312169765957,0.0132114234042553,0.0149522472765957,0.0266145135531915,0.0139388680765957,0.033212468487234,0.0465951977680851,0.0514895742553192,0.0637348194553192,0.0851690977021277,0.0871525500425532,0.0702371280425532,0.0736693418021277,0.0849303555542553,0.0802591230893617,0.0862821412765958,0.071366315487234,0.0782582703851064,0.0715247630340426,0.0656238831702128,0.059980443787234,0.0696046817021276,0.075131739106383,0.0760651084468085,0.0661610316595745,0.0613195768085106
"30",5,"WALKING_UPSTAIRS",0.0481617858723404,0.0614900919978723,0.0604680817702128,0.0527888750425532,0.0510625987021277,0.0478357168617021,0.0439190195106383,0.0444057171914894,0.038718463006383,0.0324531472297872,0.0523899062,0.0648450867234042,0.0254054297382979,0.0306522258659574,0.0406366863617021,0.0359556110255319,0.0322520758170213,0.0375953654212766,0.0655385141276596,0.0596215594893617,0.0570481545319149,0.0900605992765957,0.0882648517808511,0.0951986584340426,0.0951407535234043,0.0967843373702128,0.103800360402128,0.100057803240426,0.0945719027234043,0.095785747293617,0.0922646451234043,0.103535529546809,0.0888343079978723,0.0990056940148936,0.112047279446809,0.117786518944681,0.116571184358168,0.121593160925532,0.0991324742489362,0.108977417521277,0.100719006593617,0.0999650670148936,0.102561758821277,0.0874361739276596,0.0859756912446809,0.0799837942957447,0.0671497709808511,0.0922655816680851,0.0917914048219149,0.0943935050553191,0.0919389480468085,0.0911859811404255,0.0853637602589362,0.0697483530893617,0.067162483406383,0.0733098861744681,0.0710271506021277,0.0552243657574468,0.0329553622057447,-0.00609531509574468,-0.0100673101702128,-0.0130973473914894,-0.0200196200851064,0.00567221663957447,-0.0170009704808511,-0.011298074012766
"31",6,"LAYING",-0.959036364035088,-0.944915373508772,-0.958679792807018,-0.960842593157895,-0.94419409122807,-0.951926683508772,-0.951841038421053,-0.957410237368421,-0.961405135789474,-0.961555787017544,-0.960558056666667,-0.955099036666667,-0.951172912807018,-0.950760537368421,-0.954466582807018,-0.959587431052632,-0.947340003508772,-0.950705597192982,-0.964606197368421,-0.968498348596491,-0.945899362982456,-0.964909504385965,-0.955210555263158,-0.950950263684211,-0.958319774385965,-0.960841369298246,-0.961778517017544,-0.94560322754386,-0.950503095964912,-0.96139505,-0.944629159298246,-0.939212838421053,-0.949908288947368,-0.942293625087719,-0.958351320350877,-0.961908838070175,-0.957526829649123,-0.953927434210526,-0.956288913157895,-0.952083694912281,-0.962523549473684,-0.968151952105263,-0.968265946491228,-0.972697327192983,-0.960158773859649,-0.963362492105263,-0.951524328070175,-0.961371152280702,-0.958790837017544,-0.925047081052632,-0.953924100175439,-0.963949471403509,-0.952133441929825,-0.95790414245614,-0.952053528421053,-0.956598271578947,-0.958830610701754,-0.970461197017544,-0.954441076491228,-0.960414233508772,-0.963655047017544,-0.932728980175439,-0.941367612473684,-0.95221332754386,-0.947524852631579,-0.959628145263158
"32",6,"SITTING",-0.948984661090909,-0.927932258727273,-0.918394604545455,-0.955255216181818,-0.957522704,-0.942870297272727,-0.940763572181818,-0.947088051454545,-0.962256494363636,-0.945131362854545,-0.966365206727273,-0.966555833818182,-0.966867801636364,-0.971177848181818,-0.952803599018182,-0.955061401818182,-0.966046023272727,-0.961228492909091,-0.965221743454545,-0.936658125090909,-0.964402158363636,-0.959283344909091,-0.973863257090909,-0.957381496545455,-0.952381096727273,-0.958720294727273,-0.964168958181818,-0.957974922909091,-0.948896354963636,-0.962533255818182,-0.964277373454545,-0.951038914545455,-0.960369538909091,-0.952483493454545,-0.926639242727273,-0.962276406363636,-0.973935581272727,-0.967063327272727,-0.970110368363636,-0.941369506656364,-0.962157122545455,-0.940608859545455,-0.965482573636364,-0.956348596727273,-0.952296282545455,-0.935004151272727,-0.967471077818182,-0.973992305636364,-0.977959633090909,-0.970734288909091,-0.961912842181818,-0.956719834363636,-0.932447026909091,-0.930665905818182,-0.952869101636364,-0.951757441818182,-0.928375219090909,-0.898611313636364,-0.962988074,-0.951626375090909,-0.959409720181818,-0.971173242545455,-0.965691275454545,-0.941992088545455,-0.929302239163636,-0.946677027636364
"33",6,"STANDING",-0.725022773187018,-0.72297229475614,-0.729347876908772,-0.7242083463,-0.72959262977193,-0.725529243280702,-0.720857357807018,-0.731946125105263,-0.707336898864912,-0.722800444042105,-0.7122888721,-0.69091771922807,-0.70405922493,-0.695154814821053,-0.703816787301754,-0.709616655740351,-0.705972459282316,-0.708461777407018,-0.699897997559649,-0.707015652419298,-0.698563289469298,-0.700412352619298,-0.698587643635088,-0.70766477154386,-0.705885137107018,-0.705694603168421,-0.693686775480702,-0.707007314517544,-0.702197446859649,-0.699733162203509,-0.716160251822807,-0.723464632859649,-0.723747984103509,-0.72326957597193,-0.711831220245614,-0.718594853906316,-0.735662302926316,-0.719485388178947,-0.733456102003509,-0.727659595103509,-0.735536488824561,-0.728370567164912,-0.697957504073684,-0.718169977380702,-0.726481426763158,-0.729830423877193,-0.722517301210526,-0.720463506257895,-0.726774657912281,-0.701033740892982,-0.711522434385965,-0.721038756684211,-0.717354158835088,-0.721221243489474,-0.718862675807018,-0.723642498448947,-0.724770637824561,-0.709219900017544,-0.707605854561403,-0.723673672649123,-0.725906231305263,-0.720908568507018,-0.724827589157895,-0.71373673377193,-0.719063714468421,-0.715587478357895
"34",6,"WALKING",-0.927472482052632,-0.949848410701754,-0.959450943508772,-0.961551165263158,-0.954610687368421,-0.95798339368421,-0.949654466140351,-0.951590113157895,-0.952419101403509,-0.955159756666667,-0.967794604210526,-0.955127324561403,-0.963627465263158,-0.941349153684211,-0.960989546666667,-0.954841197192982,-0.958484196842105,-0.93157967,-0.939105645438597,-0.959967857017544,-0.942757763859649,-0.965024750877193,-0.967497303508772,-0.973059089298246,-0.971348955438596,-0.955867150350877,-0.944798091403509,-0.954026732982456,-0.947197680526316,-0.928703374561404,-0.946983930175439,-0.910697202105263,-0.945394318421053,-0.962444255263158,-0.967076497368421,-0.958841554210526,-0.934906456666667,-0.928379037894737,-0.948532588421053,-0.959493662105263,-0.955218498245614,-0.960653391403509,-0.95950349877193,-0.940873445614035,-0.961717509473684,-0.93937707877193,-0.947960078070175,-0.946189345087719,-0.953702800175439,-0.938710362807018,-0.942709052982456,-0.957685252807018,-0.947852593508772,-0.926021672192982,-0.925974129298246,-0.952890200701754,-0.959635685263158,-0.926272455964912,-0.921403980350877,-0.937556103508772,-0.949950019298246,-0.947976476491228,-0.963651698947368,-0.95688257245614,-0.957979739122807,-0.958150537719298
"35",6,"WALKING_DOWNSTAIRS",-0.946774451458333,-0.931361896833333,-0.912722883333333,-0.950191428958333,-0.952438305,-0.959146870416667,-0.9465891625,-0.95332110875,-0.962802201875,-0.925688949791667,-0.952245041458333,-0.971286694166667,-0.965656856875,-0.960594836458333,-0.966050014791667,-0.96489829,-0.951572701875,-0.954238236875,-0.946737526041667,-0.958260342083333,-0.941685445208333,-0.949916459791667,-0.958716941458333,-0.948031989166667,-0.947988629583333,-0.937921007125,-0.951062789375,-0.951167658541667,-0.956395189791667,-0.953620566875,-0.948540314791667,-0.954201038541667,-0.9542877325,-0.962812117916667,-0.938082003125,-0.948962225416667,-0.943343628541667,-0.956023349791667,-0.964252593541667,-0.941635874583333,-0.940778784166667,-0.952355493541667,-0.960577471458333,-0.965541341875,-0.938520790416667,-0.960317070625,-0.946660500208333,-0.954703525,-0.948844477708333,-0.971384519166667,-0.961113257708333,-0.947735900833333,-0.921173642729167,-0.937203779791667,-0.955848363958333,-0.950190108958333,-0.941816157291667,-0.958932950833333,-0.96176177625,-0.966182942916667,-0.961337235625,-0.959172440833333,-0.964711359583333,-0.955062142083333,-0.962123622916667,-0.933649977916667
"36",6,"WALKING_UPSTAIRS",-0.959456678235294,-0.933775865294118,-0.943903923137255,-0.927486911372549,-0.939222690588235,-0.943832698627451,-0.958104523137255,-0.94643523372549,-0.963315514313726,-0.952402489607843,-0.951723259411765,-0.952888124313725,-0.947228150980392,-0.933149882745098,-0.93166786,-0.934940471764706,-0.947227012352941,-0.910284805686274,-0.942108345686275,-0.923047734901961,-0.918402175686274,-0.938911275686275,-0.923230390196078,-0.903459758431372,-0.931837847843137,-0.961112407058824,-0.957194707647059,-0.94173052627451,-0.938071995490196,-0.940116476078431,-0.961503623333333,-0.953248420196078,-0.923562060313725,-0.935801109019608,-0.944664720980392,-0.902416812764706,-0.92377273372549,-0.941452975490196,-0.944345920784314,-0.952349655686274,-0.918097469019608,-0.928108463313726,-0.958782468235294,-0.963603343921569,-0.944554954313725,-0.91731365627451,-0.922780696078431,-0.953009796666667,-0.954043480392157,-0.947140594705882,-0.940885243921569,-0.939965734117647,-0.95588117745098,-0.931307203333333,-0.928234924901961,-0.940073069607843,-0.951156255294118,-0.927256345745098,-0.938264147647059,-0.928829864901961,-0.935865296666667,-0.948774290980392,-0.96091258372549,-0.941953330588235,-0.951680935490196,-0.938508510196078
